AVG_PURCHASE_VALUE_EUR,PURCHASE_COUNT,CLUSTER
23.276,37.0,1
39.468,2.0,0
0.0,0.0,3
0.0,0.0,3
36.432,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,3.0,0
80.96,1.0,2
23.276,4.0,0
54.648,6.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,6.0,0
14.168,13.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
78.936,1.0,2
38.456,15.0,1
0.0,0.0,3
10.12,2.0,3
0.0,0.0,3
32.384,6.0,0
12.144,3.0,0
0.0,0.0,3
17.204,1.0,0
10.12,2.0,3
27.324,1.0,0
34.408,22.0,1
0.0,0.0,3
26.312,1.0,0
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
20.24,11.0,0
0.0,0.0,3
0.0,0.0,3
31.372,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
8.096,2.0,3
0.0,0.0,3
65.78,2.0,2
28.336,1.0,0
80.96,2.0,2
19.228,1.0,0
75.9,1.0,2
28.336,2.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
27.324,9.0,0
0.0,0.0,3
80.96,3.0,2
34.408,3.0,0
35.42,5.0,0
0.0,0.0,3
24.288,2.0,0
60.72,1.0,2
42.504,7.0,2
20.24,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,3.0,0
24.288,3.0,0
0.0,0.0,3
0.0,0.0,3
20.24,2.0,0
10.12,1.0,3
19.228,1.0,0
26.312,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
92.092,2.0,2
10.12,1.0,3
0.0,0.0,3
26.312,6.0,0
28.336,4.0,0
0.0,0.0,3
32.384,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
0.0,0.0,3
78.936,5.0,2
55.66,4.0,2
10.12,1.0,3
21.252,31.0,1
0.0,0.0,3
0.0,0.0,3
49.588,5.0,2
30.36,5.0,0
0.0,0.0,3
31.372,4.0,0
20.24,3.0,0
0.0,0.0,3
34.408,17.0,1
102.212,2.0,2
107.272,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
19.228,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
16.192,35.0,1
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
0.0,0.0,3
55.66,2.0,2
22.264,9.0,0
0.0,0.0,3
20.24,4.0,0
26.312,13.0,1
25.3,14.0,1
28.336,1.0,0
0.0,0.0,3
37.444,9.0,0
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
39.468,6.0,0
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
35.42,2.0,0
0.0,0.0,3
32.384,19.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,9.0,0
24.288,12.0,0
10.12,23.0,1
0.0,0.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
85.008,2.0,2
0.0,0.0,3
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
24.288,1.0,0
21.252,12.0,0
30.36,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
32.384,1.0,0
0.0,0.0,3
112.332,1.0,2
0.0,0.0,3
23.276,3.0,0
51.612,1.0,2
0.0,0.0,3
39.468,3.0,0
45.54,38.0,1
0.0,0.0,3
18.216,1.0,0
52.624,1.0,2
28.336,9.0,0
0.0,0.0,3
19.228,1.0,0
34.408,7.0,0
0.0,0.0,3
0.0,0.0,3
47.564,2.0,2
0.0,0.0,3
15.18,8.0,0
21.252,7.0,0
0.0,0.0,3
28.336,1.0,0
33.396,15.0,1
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
17.204,1.0,0
7.084,1.0,3
0.0,0.0,3
23.276,1.0,0
32.384,9.0,0
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
35.42,13.0,1
47.564,6.0,2
0.0,0.0,3
21.252,1.0,0
30.36,1.0,0
66.792,2.0,2
0.0,0.0,3
0.0,0.0,3
18.216,8.0,0
81.972,1.0,2
0.0,0.0,3
0.0,0.0,3
48.576,1.0,2
23.276,13.0,1
90.068,1.0,2
0.0,0.0,3
50.6,9.0,2
58.696,1.0,2
50.6,4.0,2
0.0,0.0,3
0.0,0.0,3
57.684,7.0,2
0.0,0.0,3
0.0,0.0,3
32.384,17.0,1
0.0,0.0,3
21.252,9.0,0
0.0,0.0,3
0.0,0.0,3
45.54,1.0,2
21.252,2.0,0
34.408,1.0,0
14.168,1.0,3
46.552,16.0,1
36.432,2.0,0
20.24,7.0,0
0.0,0.0,3
0.0,0.0,3
44.528,1.0,2
37.444,2.0,0
0.0,0.0,3
23.276,4.0,0
48.576,7.0,2
17.204,4.0,0
0.0,0.0,3
47.564,7.0,2
21.252,18.0,1
50.6,1.0,2
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
42.504,3.0,2
37.444,27.0,1
80.96,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
23.276,2.0,0
25.3,15.0,1
48.576,1.0,2
28.336,4.0,0
41.492,7.0,0
29.348,8.0,0
37.444,1.0,0
0.0,0.0,3
24.288,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
25.3,2.0,0
0.0,0.0,3
36.432,6.0,0
28.336,1.0,0
0.0,0.0,3
0.0,0.0,3
33.396,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
72.864,1.0,2
0.0,0.0,3
3.036,1.0,3
49.588,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,13.0,1
35.42,1.0,0
25.3,2.0,0
33.396,9.0,0
31.372,3.0,0
0.0,0.0,3
0.0,0.0,3
9.108,15.0,1
0.0,0.0,3
0.0,0.0,3
19.228,21.0,1
32.384,1.0,0
34.408,2.0,0
22.264,2.0,0
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
33.396,33.0,1
40.48,9.0,0
14.168,3.0,0
0.0,0.0,3
34.408,8.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
9.108,7.0,0
30.36,36.0,1
42.504,28.0,1
0.0,0.0,3
27.324,10.0,0
20.24,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
46.552,6.0,2
0.0,0.0,3
0.0,0.0,3
28.336,3.0,0
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
43.516,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
33.396,4.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
7.084,1.0,3
0.0,0.0,3
20.24,2.0,0
0.0,0.0,3
30.36,1.0,0
6.072,2.0,3
17.204,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,14.0,1
0.0,0.0,3
0.0,0.0,3
19.228,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
51.612,1.0,2
0.0,0.0,3
25.3,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
36.432,1.0,0
47.564,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
44.528,9.0,2
17.204,6.0,0
0.0,0.0,3
0.0,0.0,3
11.132,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,7.0,0
42.504,7.0,2
8.096,1.0,3
0.0,0.0,3
35.42,5.0,0
0.0,0.0,3
78.936,5.0,2
27.324,2.0,0
20.24,38.0,1
0.0,0.0,3
48.576,5.0,2
10.12,6.0,0
20.24,1.0,0
0.0,0.0,3
9.108,1.0,3
38.456,2.0,0
0.0,0.0,3
29.348,27.0,1
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
48.576,21.0,1
39.468,1.0,0
47.564,1.0,2
24.288,9.0,0
0.0,0.0,3
0.0,0.0,3
27.324,9.0,0
0.0,0.0,3
0.0,0.0,3
18.216,15.0,1
28.336,21.0,1
40.48,2.0,0
0.0,0.0,3
24.288,2.0,0
0.0,0.0,3
33.396,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
38.456,6.0,0
8.096,1.0,3
22.264,13.0,1
0.0,0.0,3
16.192,1.0,0
59.708,1.0,2
7.084,1.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
27.324,4.0,0
12.144,8.0,0
16.192,1.0,0
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
57.684,6.0,2
20.24,1.0,0
21.252,1.0,0
16.192,39.0,1
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
24.288,2.0,0
25.3,2.0,0
42.504,1.0,2
23.276,4.0,0
0.0,0.0,3
7.084,1.0,3
33.396,4.0,0
0.0,0.0,3
15.18,16.0,1
25.3,1.0,0
0.0,0.0,3
27.324,1.0,0
30.36,3.0,0
0.0,0.0,3
0.0,0.0,3
11.132,4.0,0
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
49.588,6.0,2
7.084,1.0,3
37.444,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
41.492,9.0,0
18.216,1.0,0
42.504,1.0,2
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
15.18,4.0,0
0.0,0.0,3
19.228,1.0,0
0.0,0.0,3
30.36,7.0,0
21.252,14.0,1
6.072,1.0,3
43.516,1.0,2
38.456,1.0,0
26.312,5.0,0
0.0,0.0,3
25.3,16.0,1
22.264,6.0,0
15.18,2.0,0
26.312,2.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
9.108,2.0,3
0.0,0.0,3
33.396,36.0,1
32.384,4.0,0
0.0,0.0,3
13.156,34.0,1
23.276,12.0,0
22.264,1.0,0
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
14.168,2.0,0
31.372,23.0,1
0.0,0.0,3
26.312,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,8.0,0
21.252,1.0,0
38.456,4.0,0
22.264,2.0,0
46.552,2.0,2
17.204,3.0,0
29.348,3.0,0
38.456,2.0,0
26.312,12.0,0
40.48,1.0,2
53.636,2.0,2
0.0,0.0,3
41.492,22.0,1
17.204,1.0,0
16.192,5.0,0
39.468,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
25.3,4.0,0
18.216,13.0,1
31.372,11.0,0
15.18,17.0,1
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
0.0,0.0,3
37.444,1.0,0
20.24,8.0,0
0.0,0.0,3
33.396,2.0,0
0.0,0.0,3
50.6,1.0,2
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
7.084,5.0,3
0.0,0.0,3
40.48,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
36.432,8.0,0
0.0,0.0,3
50.6,1.0,2
0.0,0.0,3
6.072,1.0,3
56.672,1.0,2
26.312,13.0,1
33.396,2.0,0
40.48,9.0,0
21.252,3.0,0
25.3,1.0,0
0.0,0.0,3
24.288,1.0,0
0.0,0.0,3
0.0,0.0,3
36.432,6.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
42.504,2.0,2
40.48,13.0,1
0.0,0.0,3
0.0,0.0,3
37.444,9.0,0
41.492,1.0,2
12.144,1.0,3
0.0,0.0,3
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
36.432,16.0,1
0.0,0.0,3
27.324,9.0,0
39.468,1.0,0
24.288,1.0,0
40.48,1.0,2
5.06,2.0,3
26.312,1.0,0
31.372,7.0,0
33.396,4.0,0
0.0,0.0,3
28.336,5.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,7.0,0
28.336,11.0,0
0.0,0.0,3
29.348,1.0,0
0.0,0.0,3
10.12,20.0,1
11.132,2.0,3
5.06,2.0,3
21.252,1.0,0
19.228,1.0,0
0.0,0.0,3
9.108,1.0,3
21.252,1.0,0
73.876,2.0,2
38.456,3.0,0
49.588,4.0,2
16.192,8.0,0
0.0,0.0,3
5.06,2.0,3
10.12,1.0,3
0.0,0.0,3
17.204,18.0,1
0.0,0.0,3
0.0,0.0,3
35.42,1.0,0
0.0,0.0,3
33.396,13.0,1
0.0,0.0,3
0.0,0.0,3
32.384,1.0,0
23.276,9.0,0
14.168,6.0,0
21.252,4.0,0
21.252,16.0,1
49.588,5.0,2
42.504,1.0,2
1.012,1.0,3
0.0,0.0,3
31.372,11.0,0
37.444,4.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
30.36,9.0,0
27.324,9.0,0
29.348,9.0,0
0.0,0.0,3
19.228,6.0,0
30.36,1.0,0
54.648,22.0,1
51.612,34.0,1
49.588,1.0,2
36.432,1.0,0
26.312,6.0,0
0.0,0.0,3
39.468,9.0,0
30.36,6.0,0
14.168,22.0,1
21.252,20.0,1
21.252,1.0,0
21.252,2.0,0
0.0,0.0,3
16.192,6.0,0
19.228,1.0,0
0.0,0.0,3
16.192,1.0,0
32.384,9.0,0
15.18,1.0,0
26.312,6.0,0
37.444,3.0,0
67.804,3.0,2
0.0,0.0,3
33.396,16.0,1
0.0,0.0,3
0.0,0.0,3
28.336,1.0,0
48.576,1.0,2
11.132,1.0,3
31.372,4.0,0
96.14,1.0,2
32.384,3.0,0
0.0,0.0,3
0.0,0.0,3
77.924,2.0,2
0.0,0.0,3
26.312,2.0,0
54.648,7.0,2
0.0,0.0,3
47.564,1.0,2
10.12,1.0,3
13.156,2.0,3
0.0,0.0,3
25.3,6.0,0
0.0,0.0,3
29.348,2.0,0
32.384,3.0,0
45.54,8.0,2
25.3,23.0,1
0.0,0.0,3
23.276,1.0,0
0.0,0.0,3
0.0,0.0,3
33.396,2.0,0
33.396,2.0,0
0.0,0.0,3
46.552,2.0,2
34.408,5.0,0
8.096,1.0,3
0.0,0.0,3
0.0,0.0,3
30.36,6.0,0
29.348,1.0,0
50.6,2.0,2
0.0,0.0,3
0.0,0.0,3
53.636,17.0,1
15.18,1.0,0
40.48,2.0,0
19.228,22.0,1
0.0,0.0,3
0.0,0.0,3
9.108,3.0,3
24.288,10.0,0
15.18,1.0,0
29.348,10.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
48.576,7.0,2
23.276,8.0,0
14.168,9.0,0
0.0,0.0,3
21.252,3.0,0
0.0,0.0,3
32.384,19.0,1
46.552,1.0,2
28.336,9.0,0
5.06,4.0,3
38.456,4.0,0
25.3,1.0,0
0.0,0.0,3
10.12,1.0,3
18.216,3.0,0
26.312,4.0,0
45.54,3.0,2
30.36,1.0,0
0.0,0.0,3
13.156,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
11.132,2.0,3
18.216,1.0,0
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
20.24,14.0,1
38.456,14.0,1
28.336,1.0,0
41.492,1.0,2
49.588,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,1.0,0
30.36,15.0,1
27.324,8.0,0
26.312,9.0,0
0.0,0.0,3
13.156,1.0,3
20.24,4.0,0
24.288,1.0,0
23.276,1.0,0
26.312,5.0,0
10.12,32.0,1
14.168,2.0,0
32.384,13.0,1
0.0,0.0,3
0.0,0.0,3
29.348,3.0,0
30.36,3.0,0
0.0,0.0,3
0.0,0.0,3
79.948,4.0,2
0.0,0.0,3
0.0,0.0,3
44.528,3.0,2
0.0,0.0,3
35.42,15.0,1
10.12,1.0,3
0.0,0.0,3
25.3,3.0,0
0.0,0.0,3
21.252,4.0,0
29.348,3.0,0
9.108,1.0,3
9.108,1.0,3
10.12,1.0,3
41.492,1.0,2
33.396,3.0,0
8.096,1.0,3
40.48,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
20.24,3.0,0
46.552,8.0,2
14.168,1.0,3
0.0,0.0,3
30.36,2.0,0
9.108,9.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
45.54,2.0,2
0.0,0.0,3
8.096,2.0,3
0.0,0.0,3
0.0,0.0,3
35.42,1.0,0
0.0,0.0,3
35.42,14.0,1
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
7.084,2.0,3
6.072,1.0,3
0.0,0.0,3
43.516,1.0,2
0.0,0.0,3
29.348,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
18.216,1.0,0
14.168,1.0,3
0.0,0.0,3
24.288,1.0,0
31.372,8.0,0
14.168,23.0,1
0.0,0.0,3
22.264,2.0,0
15.18,6.0,0
0.0,0.0,3
17.204,31.0,1
0.0,0.0,3
0.0,0.0,3
15.18,8.0,0
0.0,0.0,3
20.24,1.0,0
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
36.432,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,5.0,0
0.0,0.0,3
0.0,0.0,3
48.576,3.0,2
0.0,0.0,3
0.0,0.0,3
39.468,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
53.636,2.0,2
7.084,2.0,3
0.0,0.0,3
16.192,1.0,0
48.576,2.0,2
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
27.324,6.0,0
17.204,1.0,0
27.324,20.0,1
7.084,2.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
5.06,2.0,3
10.12,1.0,3
0.0,0.0,3
5.06,2.0,3
0.0,0.0,3
12.144,1.0,3
8.096,2.0,3
94.116,1.0,2
0.0,0.0,3
35.42,1.0,0
9.108,1.0,3
0.0,0.0,3
9.108,1.0,3
19.228,1.0,0
13.156,7.0,0
9.108,1.0,3
17.204,2.0,0
16.192,1.0,0
23.276,5.0,0
10.12,1.0,3
33.396,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
28.336,1.0,0
9.108,1.0,3
26.312,3.0,0
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
14.168,1.0,3
11.132,1.0,3
10.12,1.0,3
10.12,1.0,3
10.12,1.0,3
0.0,0.0,3
17.204,15.0,1
0.0,0.0,3
0.0,0.0,3
20.24,1.0,0
9.108,1.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
8.096,1.0,3
13.156,1.0,3
10.12,1.0,3
14.168,1.0,3
10.12,1.0,3
22.264,3.0,0
10.12,1.0,3
10.12,1.0,3
10.12,1.0,3
44.528,1.0,2
10.12,1.0,3
18.216,1.0,0
25.3,4.0,0
10.12,1.0,3
6.072,1.0,3
9.108,1.0,3
0.0,0.0,3
10.12,1.0,3
8.096,1.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
37.444,19.0,1
14.168,1.0,3
10.12,1.0,3
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
18.216,6.0,0
0.0,0.0,3
5.06,2.0,3
14.168,1.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
39.468,1.0,0
46.552,1.0,2
23.276,2.0,0
10.12,1.0,3
0.0,0.0,3
12.144,1.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
10.12,1.0,3
15.18,32.0,1
0.0,0.0,3
12.144,2.0,3
9.108,1.0,3
13.156,2.0,3
39.468,9.0,0
10.12,1.0,3
0.0,0.0,3
9.108,1.0,3
35.42,2.0,0
33.396,6.0,0
0.0,0.0,3
0.0,0.0,3
48.576,5.0,2
10.12,1.0,3
0.0,0.0,3
9.108,1.0,3
29.348,1.0,0
0.0,0.0,3
20.24,2.0,0
0.0,0.0,3
0.0,0.0,3
12.144,2.0,3
0.0,0.0,3
17.204,1.0,0
0.0,0.0,3
8.096,1.0,3
0.0,0.0,3
78.936,1.0,2
42.504,1.0,2
10.12,1.0,3
0.0,0.0,3
58.696,1.0,2
14.168,1.0,3
18.216,4.0,0
66.792,2.0,2
10.12,1.0,3
30.36,1.0,0
17.204,3.0,0
13.156,1.0,3
0.0,0.0,3
0.0,0.0,3
17.204,3.0,0
29.348,1.0,0
21.252,2.0,0
22.264,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
27.324,2.0,0
62.744,1.0,2
0.0,0.0,3
8.096,1.0,3
10.12,1.0,3
0.0,0.0,3
21.252,1.0,0
20.24,13.0,1
37.444,1.0,0
14.168,1.0,3
10.12,19.0,1
0.0,0.0,3
4.048,2.0,3
14.168,15.0,1
0.0,0.0,3
51.612,2.0,2
28.336,2.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
9.108,1.0,3
42.504,3.0,2
8.096,3.0,3
22.264,4.0,0
28.336,1.0,0
26.312,8.0,0
24.288,15.0,1
10.12,2.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
8.096,3.0,3
67.804,20.0,1
85.008,1.0,2
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
10.12,1.0,3
29.348,3.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
16.192,1.0,0
10.12,1.0,3
8.096,1.0,3
29.348,6.0,0
17.204,1.0,0
11.132,2.0,3
10.12,1.0,3
20.24,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
35.42,1.0,0
9.108,1.0,3
0.0,0.0,3
9.108,6.0,0
0.0,0.0,3
0.0,0.0,3
33.396,4.0,0
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
22.264,3.0,0
18.216,4.0,0
10.12,1.0,3
24.288,12.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
17.204,4.0,0
0.0,0.0,3
10.12,1.0,3
10.12,1.0,3
129.536,1.0,2
0.0,0.0,3
34.408,16.0,1
11.132,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
31.372,3.0,0
0.0,0.0,3
9.108,2.0,3
0.0,0.0,3
41.492,1.0,2
9.108,1.0,3
0.0,0.0,3
0.0,0.0,3
25.3,21.0,1
0.0,0.0,3
16.192,1.0,0
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
21.252,1.0,0
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
54.648,1.0,2
21.252,1.0,0
0.0,0.0,3
13.156,2.0,3
0.0,0.0,3
90.068,2.0,2
0.0,0.0,3
3.036,2.0,3
6.072,1.0,3
0.0,0.0,3
0.0,0.0,3
11.132,3.0,3
40.48,9.0,0
22.264,1.0,0
14.168,1.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
22.264,3.0,0
0.0,0.0,3
0.0,0.0,3
63.756,2.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
24.288,8.0,0
47.564,1.0,2
30.36,4.0,0
0.0,0.0,3
0.0,0.0,3
28.336,17.0,1
0.0,0.0,3
36.432,1.0,0
0.0,0.0,3
4.048,1.0,3
0.0,0.0,3
13.156,4.0,0
0.0,0.0,3
10.12,1.0,3
41.492,1.0,2
6.072,1.0,3
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
34.408,3.0,0
0.0,0.0,3
33.396,2.0,0
31.372,2.0,0
0.0,0.0,3
0.0,0.0,3
9.108,1.0,3
0.0,0.0,3
25.3,6.0,0
18.216,31.0,1
0.0,0.0,3
11.132,1.0,3
0.0,0.0,3
58.696,7.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
29.348,7.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
10.12,1.0,3
0.0,0.0,3
0.0,0.0,3
17.204,2.0,0
34.408,4.0,0
15.18,1.0,0
9.108,2.0,3
26.312,4.0,0
10.12,28.0,1
0.0,0.0,3
6.072,1.0,3
0.0,0.0,3
75.9,16.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
6.072,1.0,3
28.336,23.0,1
0.0,0.0,3
19.228,2.0,0
22.264,21.0,1
0.0,0.0,3
8.096,2.0,3
0.0,0.0,3
15.18,1.0,0
0.0,0.0,3
0.0,0.0,3
40.48,1.0,2
0.0,0.0,3
30.36,9.0,0
32.384,1.0,0
0.0,0.0,3
0.0,0.0,3
25.3,8.0,0
15.18,4.0,0
0.0,0.0,3
39.468,1.0,0
22.264,7.0,0
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
117.392,1.0,2
0.0,0.0,3
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
31.372,5.0,0
38.456,12.0,0
11.132,1.0,3
19.228,1.0,0
0.0,0.0,3
0.0,0.0,3
25.3,1.0,0
0.0,0.0,3
0.0,0.0,3
32.384,3.0,0
28.336,1.0,0
17.204,1.0,0
38.456,3.0,0
0.0,0.0,3
21.252,37.0,1
